event_id,timestamp,user_id,application,application_category,requests,data_uploaded_mb,device,location,approved,ground_truth
SAAS-00906,2025-06-27T10:00:16,user_010,GitHub,Development,49,9.43,Managed Windows Laptop,Hyderabad,True,0
SAAS-01194,2025-06-27T10:10:42,user_033,Zoom,Communication,33,3.23,Managed macOS Laptop,Bengaluru,True,0
SAAS-00078,2025-06-27T10:24:13,user_007,Salesforce,CRM,88,10.33,Managed macOS Laptop,Pune,True,0
SAAS-00514,2025-06-27T11:31:29,user_018,GitHub,Development,490,11.5,Managed Windows Laptop,Hyderabad,True,1
SAAS-00900,2025-06-27T11:49:56,user_022,Microsoft 365,Productivity,79,6.71,Managed Windows Laptop,Hyderabad,True,0
SAAS-01161,2025-06-27T12:39:08,user_009,Microsoft 365,Productivity,25,6.77,Managed macOS Laptop,Bengaluru,True,0
SAAS-01109,2025-06-27T12:39:30,user_048,GitHub,Development,34,17.12,Managed Windows Laptop,Chennai,True,0
SAAS-00459,2025-06-27T12:40:39,user_017,Slack,Collaboration,62,32.98,Managed macOS Laptop,Bengaluru,True,0
SAAS-00169,2025-06-27T13:01:18,user_009,Salesforce,CRM,34,7.64,Managed macOS Laptop,Bengaluru,True,0
SAAS-00174,2025-06-27T13:44:05,user_019,Salesforce,CRM,83,7.29,Managed macOS Laptop,Pune,True,0
SAAS-00653,2025-06-27T13:59:21,user_046,Google Workspace,Productivity,64,732.14,Managed Windows Laptop,Hyderabad,True,1
SAAS-00497,2025-06-27T14:02:25,user_009,Google Workspace,Productivity,66,7.54,Managed macOS Laptop,Bengaluru,True,0
SAAS-00979,2025-06-27T14:43:45,user_045,Google Workspace,Productivity,96,11.47,Managed macOS Laptop,Bengaluru,True,0
SAAS-00512,2025-06-27T15:03:43,user_034,Microsoft 365,Productivity,58,6.87,Managed Windows Laptop,Hyderabad,True,0
SAAS-00351,2025-06-27T15:45:17,user_020,Microsoft 365,Productivity,65,2.56,Managed Windows Laptop,Chennai,True,0
SAAS-00327,2025-06-27T15:52:55,user_040,Microsoft 365,Productivity,360,8.27,Managed Windows Laptop,Chennai,True,1
SAAS-00064,2025-06-27T16:23:46,user_021,GitHub,Development,72,19.2,Managed macOS Laptop,Bengaluru,True,0
SAAS-01018,2025-06-27T16:43:32,user_017,OneDrive,Storage,72,10.1,Managed macOS Laptop,Bengaluru,True,0
SAAS-00081,2025-06-27T16:50:54,user_003,Slack,Collaboration,67,23.56,Managed macOS Laptop,Pune,True,0
SAAS-00072,2025-06-27T16:51:51,user_039,Microsoft 365,Productivity,37,7.76,Managed macOS Laptop,Pune,True,0
SAAS-00385,2025-06-27T16:56:31,user_004,Microsoft 365,Productivity,74,12.29,Managed Windows Laptop,Chennai,True,0
SAAS-00561,2025-06-27T16:57:32,user_032,Slack,Collaboration,59,7.31,Managed Windows Laptop,Chennai,True,0
SAAS-00068,2025-06-27T17:23:06,user_047,Jira,Project Management,43,7.6,Managed macOS Laptop,Pune,True,0
SAAS-00255,2025-06-27T17:38:31,user_049,OneDrive,Storage,37,12.28,Managed macOS Laptop,Bengaluru,True,0
SAAS-00214,2025-06-27T17:44:24,user_033,GitHub,Development,52,5.19,Managed macOS Laptop,Bengaluru,True,0
SAAS-01094,2025-06-27T18:01:47,user_017,Slack,Collaboration,60,3.78,Managed macOS Laptop,Bengaluru,True,0
SAAS-00910,2025-06-27T23:10:18,user_030,Google Workspace,Productivity,17,4.87,Managed Windows Laptop,Hyderabad,True,1
SAAS-01132,2025-06-27T23:45:42,user_035,Jira,Project Management,41,8.45,Managed macOS Laptop,Pune,True,1
SAAS-00491,2025-06-28T04:22:05,user_036,Google Workspace,Productivity,41,7.78,Managed Windows Laptop,Chennai,True,1
SAAS-00829,2025-06-28T08:14:19,user_009,Slack,Collaboration,51,12.02,Managed macOS Laptop,Bengaluru,True,0
SAAS-00685,2025-06-28T08:20:55,user_033,Microsoft 365,Productivity,78,3.3,Managed macOS Laptop,Bengaluru,True,0
SAAS-01017,2025-06-28T08:27:40,user_031,Microsoft 365,Productivity,38,13.62,Managed macOS Laptop,Pune,True,0
SAAS-00924,2025-06-28T09:00:54,user_028,Trello,Project Management,42,16.61,Managed Windows Laptop,Chennai,False,1
SAAS-00426,2025-06-28T09:13:18,user_009,GitHub,Development,37,6.03,Managed macOS Laptop,Bengaluru,True,0
SAAS-00095,2025-06-28T09:29:30,user_022,Slack,Collaboration,43,9.62,Managed Windows Laptop,Hyderabad,True,0
SAAS-00223,2025-06-28T09:42:35,user_045,Google Workspace,Productivity,71,10.49,Managed macOS Laptop,Bengaluru,True,0
SAAS-00173,2025-06-28T09:43:01,user_043,OneDrive,Storage,68,1.46,Managed macOS Laptop,Pune,True,0
SAAS-01115,2025-06-28T09:43:21,user_005,Salesforce,CRM,78,8.53,Managed macOS Laptop,Bengaluru,True,0
SAAS-00016,2025-06-28T09:49:49,user_024,GitHub,Development,23,10.22,Managed Windows Laptop,Chennai,True,0
SAAS-00131,2025-06-28T10:05:35,user_050,Microsoft 365,Productivity,55,9.12,Managed Windows Laptop,Hyderabad,True,0
SAAS-00330,2025-06-28T10:15:28,user_008,Salesforce,CRM,47,7.69,Managed Windows Laptop,Chennai,True,0
SAAS-00891,2025-06-28T10:26:21,user_016,Microsoft 365,Productivity,39,9.53,Managed Windows Laptop,Chennai,True,0
SAAS-00187,2025-06-28T10:47:30,user_037,OneDrive,Storage,43,11.12,Managed macOS Laptop,Bengaluru,True,0
SAAS-00170,2025-06-28T10:54:13,user_047,Jira,Project Management,64,10.91,Managed macOS Laptop,Pune,True,0
SAAS-00540,2025-06-28T11:07:36,user_049,Microsoft 365,Productivity,54,835.05,Managed macOS Laptop,Bengaluru,True,1
SAAS-00886,2025-06-28T11:15:39,user_045,Slack,Collaboration,73,8.85,Managed macOS Laptop,Bengaluru,True,0
SAAS-00083,2025-06-28T11:18:47,user_029,Google Workspace,Productivity,61,2.85,Managed macOS Laptop,Bengaluru,True,0
SAAS-00198,2025-06-28T11:55:02,user_011,Salesforce,CRM,46,4.53,Managed macOS Laptop,Pune,True,0
SAAS-00963,2025-06-28T11:59:37,user_020,GitHub,Development,35,8.9,Managed Windows Laptop,Chennai,True,0
SAAS-00987,2025-06-28T12:01:18,user_047,Google Workspace,Productivity,42,6.47,Managed macOS Laptop,Pune,True,0
SAAS-00060,2025-06-28T12:02:12,user_027,Google Workspace,Productivity,68,4.74,Managed macOS Laptop,Pune,True,0
SAAS-00442,2025-06-28T12:06:34,user_017,Google Workspace,Productivity,91,3.15,Managed macOS Laptop,Bengaluru,True,0
SAAS-00591,2025-06-28T12:39:21,user_047,Jira,Project Management,644,15.11,Managed macOS Laptop,Pune,True,1
SAAS-01154,2025-06-28T12:40:24,user_006,OneDrive,Storage,29,4.71,Managed Windows Laptop,Hyderabad,True,0
SAAS-01145,2025-06-28T12:55:38,user_011,Salesforce,CRM,61,11.2,Managed macOS Laptop,Pune,True,0
SAAS-00574,2025-06-28T13:01:29,user_001,Slack,Collaboration,34,8.92,Managed macOS Laptop,Bengaluru,True,0
SAAS-00719,2025-06-28T13:45:47,user_050,WeTransfer,File Transfer,54,11.39,Managed Windows Laptop,Hyderabad,False,1
SAAS-00573,2025-06-28T13:52:51,user_039,Salesforce,CRM,25,20.04,Managed macOS Laptop,Pune,True,0
SAAS-00678,2025-06-28T13:56:30,user_023,OneDrive,Storage,40,9.72,Managed macOS Laptop,Pune,True,0
SAAS-00139,2025-06-28T14:07:08,user_003,Slack,Collaboration,36,8.18,Managed macOS Laptop,Pune,True,0
SAAS-00515,2025-06-28T14:09:02,user_020,Zoom,Communication,65,4.17,Managed Windows Laptop,Chennai,True,0
SAAS-01137,2025-06-28T14:12:41,user_025,Jira,Project Management,30,11.4,Managed macOS Laptop,Bengaluru,True,0
SAAS-00415,2025-06-28T14:23:00,user_046,Zoom,Communication,52,14.92,Managed Windows Laptop,Hyderabad,True,0
SAAS-01000,2025-06-28T14:32:48,user_048,Jira,Project Management,40,15.22,Managed Windows Laptop,Chennai,True,0
SAAS-00567,2025-06-28T14:39:53,user_025,Salesforce,CRM,51,2.79,Managed macOS Laptop,Bengaluru,True,0
SAAS-00856,2025-06-28T15:07:06,user_017,OneDrive,Storage,46,4.99,Managed macOS Laptop,Bengaluru,True,0
SAAS-00049,2025-06-28T15:10:26,user_043,Google Workspace,Productivity,56,7.47,Managed macOS Laptop,Pune,True,0
SAAS-00799,2025-06-28T15:14:51,user_041,Microsoft 365,Productivity,95,8.65,Managed macOS Laptop,Bengaluru,True,0
SAAS-00951,2025-06-28T15:22:26,user_041,GitHub,Development,669,3.97,Managed macOS Laptop,Bengaluru,True,1
SAAS-00957,2025-06-28T15:50:53,user_047,Jira,Project Management,32,19.62,Managed macOS Laptop,Pune,True,0
SAAS-00598,2025-06-28T15:55:11,user_001,Salesforce,CRM,59,1.23,Managed macOS Laptop,Bengaluru,True,0
SAAS-00857,2025-06-28T16:12:56,user_040,Zoom,Communication,49,4.48,Managed Windows Laptop,Chennai,True,0
SAAS-00816,2025-06-28T16:31:27,user_022,GitHub,Development,57,21.34,Managed Windows Laptop,Hyderabad,True,0
SAAS-00369,2025-06-28T16:58:35,user_009,Jira,Project Management,51,39.31,Managed macOS Laptop,Bengaluru,True,0
SAAS-01182,2025-06-28T17:07:18,user_019,OneDrive,Storage,34,2.22,Managed macOS Laptop,Pune,True,0
SAAS-00915,2025-06-28T17:38:02,user_018,Zoom,Communication,42,9.96,Managed Windows Laptop,Hyderabad,True,0
SAAS-01071,2025-06-28T17:39:41,user_040,DeepSeek,AI Assistant,58,20.35,Managed Windows Laptop,Chennai,False,1
SAAS-00188,2025-06-28T18:58:15,user_037,Salesforce,CRM,53,2.29,Managed macOS Laptop,Bengaluru,True,0
