incident_id,user_id,events,risk_score,risk_level,reason
INC-0114,user_015,"[{""event_id"": ""CLOUD-00604"", ""timestamp"": ""2025-06-27T10:30:49"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.239.103"", ""resource"": ""aws:console""}, {""event_id"": ""CLOUD-00499"", ""timestamp"": ""2025-06-27T16:55:54"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.3.101"", ""resource"": ""s3://finance-backups""}]",35,Medium,"2 related alerts from 2025-06-27 10:30 to 2025-06-27 16:55; indicators: Unknown IP (+20), Unusual Resource Access (+15). External IP context: 185.220.239.103. Resource context: aws:console, s3://finance-backups."
INC-0115,user_016,"[{""event_id"": ""SAAS-00345"", ""timestamp"": ""2025-06-02T12:54:24"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-02 12:54 to 2025-06-02 12:54; indicators: Shadow IT (+30).
INC-0116,user_016,"[{""event_id"": ""SAAS-00240"", ""timestamp"": ""2025-06-06T18:58:15"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-06 18:58 to 2025-06-06 18:58; indicators: Shadow AI (+30).
INC-0117,user_016,"[{""event_id"": ""CLOUD-01002"", ""timestamp"": ""2025-06-15T22:15:48"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""10.10.4.121"", ""resource"": ""aws:console""}]",10,Low,1 related alerts from 2025-06-15 22:15 to 2025-06-15 22:15; indicators: Unusual Access Time (+10). Resource context: aws:console.
INC-0118,user_017,"[{""event_id"": ""CLOUD-00097"", ""timestamp"": ""2025-06-01T17:36:37"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.1.102"", ""resource"": ""iam:access-key""}, {""event_id"": ""CLOUD-01196"", ""timestamp"": ""2025-06-02T04:53:28"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.239.141"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-01196"", ""timestamp"": ""2025-06-02T04:53:28"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.239.141"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-01196"", ""timestamp"": ""2025-06-02T04:53:28"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.239.141"", ""resource"": ""s3://customer-exports""}]",70,High,"4 related alerts from 2025-06-01 17:36 to 2025-06-02 04:53; indicators: Create Access Key (+25), Unusual Resource Access (+15), Unknown IP (+20), Unusual Access Time (+10). External IP context: 185.220.239.141. Resource context: iam:access-key, s3://customer-exports."
INC-0119,user_017,"[{""event_id"": ""CLOUD-00735"", ""timestamp"": ""2025-06-11T10:18:06"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.1.180"", ""resource"": ""iam:access-key""}]",25,Low,1 related alerts from 2025-06-11 10:18 to 2025-06-11 10:18; indicators: Create Access Key (+25). Resource context: iam:access-key.
INC-0120,user_017,"[{""event_id"": ""CLOUD-00621"", ""timestamp"": ""2025-06-12T01:54:59"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""10.10.1.185"", ""resource"": ""aws:console""}]",10,Low,1 related alerts from 2025-06-12 01:54 to 2025-06-12 01:54; indicators: Unusual Access Time (+10). Resource context: aws:console.
INC-0121,user_017,"[{""event_id"": ""CLOUD-00158"", ""timestamp"": ""2025-06-14T00:23:21"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.160.94"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00158"", ""timestamp"": ""2025-06-14T00:23:21"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.160.94"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00158"", ""timestamp"": ""2025-06-14T00:23:21"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.160.94"", ""resource"": ""s3://customer-exports""}]",45,Medium,"3 related alerts from 2025-06-14 00:23 to 2025-06-14 00:23; indicators: Unusual Access Time (+10), Unusual Resource Access (+15), Unknown IP (+20). External IP context: 185.220.160.94. Resource context: s3://customer-exports."
INC-0122,user_017,"[{""event_id"": ""CLOUD-00790"", ""timestamp"": ""2025-06-21T22:30:45"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.64.149"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00790"", ""timestamp"": ""2025-06-21T22:30:45"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.64.149"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00790"", ""timestamp"": ""2025-06-21T22:30:45"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.64.149"", ""resource"": ""s3://customer-exports""}]",45,Medium,"3 related alerts from 2025-06-21 22:30 to 2025-06-21 22:30; indicators: Unusual Resource Access (+15), Unknown IP (+20), Unusual Access Time (+10). External IP context: 185.220.64.149. Resource context: s3://customer-exports."
INC-0123,user_017,"[{""event_id"": ""SAAS-00186"", ""timestamp"": ""2025-06-24T13:19:00"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-24 13:19 to 2025-06-24 13:19; indicators: Shadow AI (+30).
INC-0124,user_018,"[{""event_id"": ""SAAS-01019"", ""timestamp"": ""2025-06-12T14:12:04"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}, {""event_id"": ""CLOUD-00671"", ""timestamp"": ""2025-06-12T22:17:35"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.21.212"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00671"", ""timestamp"": ""2025-06-12T22:17:35"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.21.212"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00671"", ""timestamp"": ""2025-06-12T22:17:35"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.21.212"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00189"", ""timestamp"": ""2025-06-13T00:00:26"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.113.219"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00189"", ""timestamp"": ""2025-06-13T00:00:26"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.113.219"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00189"", ""timestamp"": ""2025-06-13T00:00:26"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.113.219"", ""resource"": ""s3://customer-exports""}]",75,High,"7 related alerts from 2025-06-12 14:12 to 2025-06-13 00:00; indicators: Shadow IT (+30), Unusual Resource Access (+15), Unusual Access Time (+10), Unknown IP (+20). External IP context: 185.220.21.212, 185.220.113.219. Resource context: s3://customer-exports."
INC-0125,user_018,"[{""event_id"": ""CLOUD-01001"", ""timestamp"": ""2025-06-14T22:26:00"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""10.10.2.192"", ""resource"": ""aws:console""}]",10,Low,1 related alerts from 2025-06-14 22:26 to 2025-06-14 22:26; indicators: Unusual Access Time (+10). Resource context: aws:console.
INC-0126,user_018,"[{""event_id"": ""SAAS-00737"", ""timestamp"": ""2025-06-17T13:22:44"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-17 13:22 to 2025-06-17 13:22; indicators: Shadow IT (+30).
INC-0127,user_018,"[{""event_id"": ""CLOUD-01062"", ""timestamp"": ""2025-06-20T14:49:09"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.169.85"", ""resource"": ""aws:console""}, {""event_id"": ""CLOUD-00289"", ""timestamp"": ""2025-06-20T16:39:35"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.47.93"", ""resource"": ""aws:console""}]",20,Low,"2 related alerts from 2025-06-20 14:49 to 2025-06-20 16:39; indicators: Unknown IP (+20). External IP context: 185.220.169.85, 185.220.47.93. Resource context: aws:console."
INC-0128,user_018,"[{""event_id"": ""CLOUD-00497"", ""timestamp"": ""2025-06-22T00:15:36"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.220.78"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00497"", ""timestamp"": ""2025-06-22T00:15:36"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.220.78"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00497"", ""timestamp"": ""2025-06-22T00:15:36"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.220.78"", ""resource"": ""s3://customer-exports""}]",45,Medium,"3 related alerts from 2025-06-22 00:15 to 2025-06-22 00:15; indicators: Unusual Access Time (+10), Unusual Resource Access (+15), Unknown IP (+20). External IP context: 185.220.220.78. Resource context: s3://customer-exports."
INC-0129,user_019,"[{""event_id"": ""CLOUD-00171"", ""timestamp"": ""2025-06-03T11:41:28"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.3.159"", ""resource"": ""iam:access-key""}]",25,Low,1 related alerts from 2025-06-03 11:41 to 2025-06-03 11:41; indicators: Create Access Key (+25). Resource context: iam:access-key.
INC-0130,user_019,"[{""event_id"": ""CLOUD-00241"", ""timestamp"": ""2025-06-04T13:23:58"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.3.47"", ""resource"": ""s3://finance-backups""}, {""event_id"": ""SAAS-00048"", ""timestamp"": ""2025-06-04T16:05:20"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",45,Medium,"2 related alerts from 2025-06-04 13:23 to 2025-06-04 16:05; indicators: Unusual Resource Access (+15), Shadow AI (+30). Resource context: s3://finance-backups."
INC-0131,user_019,"[{""event_id"": ""SAAS-00080"", ""timestamp"": ""2025-06-14T18:39:02"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-14 18:39 to 2025-06-14 18:39; indicators: Shadow IT (+30).
INC-0132,user_019,"[{""event_id"": ""SAAS-00253"", ""timestamp"": ""2025-06-15T18:14:56"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-15 18:14 to 2025-06-15 18:14; indicators: Large Data Upload (+20).
INC-0133,user_019,"[{""event_id"": ""CLOUD-00146"", ""timestamp"": ""2025-06-17T02:18:11"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.200.78"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00146"", ""timestamp"": ""2025-06-17T02:18:11"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.200.78"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00146"", ""timestamp"": ""2025-06-17T02:18:11"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.200.78"", ""resource"": ""s3://customer-exports""}]",45,Medium,"3 related alerts from 2025-06-17 02:18 to 2025-06-17 02:18; indicators: Unusual Resource Access (+15), Unknown IP (+20), Unusual Access Time (+10). External IP context: 185.220.200.78. Resource context: s3://customer-exports."
INC-0134,user_019,"[{""event_id"": ""SAAS-00933"", ""timestamp"": ""2025-06-18T10:33:30"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-18 10:33 to 2025-06-18 10:33; indicators: Shadow AI (+30).
INC-0135,user_019,"[{""event_id"": ""CLOUD-00749"", ""timestamp"": ""2025-06-19T14:08:30"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.236.154"", ""resource"": ""aws:console""}, {""event_id"": ""SAAS-00908"", ""timestamp"": ""2025-06-19T15:36:03"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",40,Medium,"2 related alerts from 2025-06-19 14:08 to 2025-06-19 15:36; indicators: Unknown IP (+20), Large Data Upload (+20). External IP context: 185.220.236.154. Resource context: aws:console."
INC-0136,user_019,"[{""event_id"": ""CLOUD-00919"", ""timestamp"": ""2025-06-21T02:28:06"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.138.166"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00919"", ""timestamp"": ""2025-06-21T02:28:06"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.138.166"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00919"", ""timestamp"": ""2025-06-21T02:28:06"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.138.166"", ""resource"": ""s3://customer-exports""}]",45,Medium,"3 related alerts from 2025-06-21 02:28 to 2025-06-21 02:28; indicators: Unknown IP (+20), Unusual Access Time (+10), Unusual Resource Access (+15). External IP context: 185.220.138.166. Resource context: s3://customer-exports."
INC-0137,user_020,"[{""event_id"": ""SAAS-00489"", ""timestamp"": ""2025-06-04T09:41:59"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-04 09:41 to 2025-06-04 09:41; indicators: Shadow IT (+30).
INC-0138,user_020,"[{""event_id"": ""CLOUD-00367"", ""timestamp"": ""2025-06-06T13:50:27"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.4.174"", ""resource"": ""s3://customer-exports""}]",15,Low,1 related alerts from 2025-06-06 13:50 to 2025-06-06 13:50; indicators: Unusual Resource Access (+15). Resource context: s3://customer-exports.
INC-0139,user_020,"[{""event_id"": ""SAAS-00855"", ""timestamp"": ""2025-06-15T10:58:16"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-15 10:58 to 2025-06-15 10:58; indicators: Large Data Upload (+20).
INC-0140,user_020,"[{""event_id"": ""CLOUD-00762"", ""timestamp"": ""2025-06-15T23:39:48"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""10.10.4.101"", ""resource"": ""aws:console""}]",10,Low,1 related alerts from 2025-06-15 23:39 to 2025-06-15 23:39; indicators: Unusual Access Time (+10). Resource context: aws:console.
INC-0141,user_020,"[{""event_id"": ""SAAS-00921"", ""timestamp"": ""2025-06-18T16:24:50"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-18 16:24 to 2025-06-18 16:24; indicators: Shadow AI (+30).
INC-0142,user_020,"[{""event_id"": ""CLOUD-00385"", ""timestamp"": ""2025-06-22T16:26:30"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.4.59"", ""resource"": ""iam:access-key""}]",25,Low,1 related alerts from 2025-06-22 16:26 to 2025-06-22 16:26; indicators: Create Access Key (+25). Resource context: iam:access-key.
INC-0143,user_020,"[{""event_id"": ""CLOUD-00759"", ""timestamp"": ""2025-06-25T09:10:30"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.4.157"", ""resource"": ""s3://finance-backups""}]",15,Low,1 related alerts from 2025-06-25 09:10 to 2025-06-25 09:10; indicators: Unusual Resource Access (+15). Resource context: s3://finance-backups.
INC-0144,user_020,"[{""event_id"": ""CLOUD-00177"", ""timestamp"": ""2025-06-27T09:13:17"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.4.32"", ""resource"": ""iam:access-key""}]",25,Low,1 related alerts from 2025-06-27 09:13 to 2025-06-27 09:13; indicators: Create Access Key (+25). Resource context: iam:access-key.
INC-0145,user_021,"[{""event_id"": ""CLOUD-01003"", ""timestamp"": ""2025-06-01T03:42:54"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""10.10.1.197"", ""resource"": ""aws:console""}]",10,Low,1 related alerts from 2025-06-01 03:42 to 2025-06-01 03:42; indicators: Unusual Access Time (+10). Resource context: aws:console.
INC-0146,user_021,"[{""event_id"": ""SAAS-00122"", ""timestamp"": ""2025-06-07T11:11:47"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-07 11:11 to 2025-06-07 11:11; indicators: Shadow IT (+30).
INC-0147,user_021,"[{""event_id"": ""SAAS-00203"", ""timestamp"": ""2025-06-11T17:25:02"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-11 17:25 to 2025-06-11 17:25; indicators: Shadow AI (+30).
INC-0148,user_021,"[{""event_id"": ""CLOUD-00007"", ""timestamp"": ""2025-06-14T00:20:34"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.17.15"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00007"", ""timestamp"": ""2025-06-14T00:20:34"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.17.15"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00007"", ""timestamp"": ""2025-06-14T00:20:34"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.17.15"", ""resource"": ""s3://customer-exports""}]",45,Medium,"3 related alerts from 2025-06-14 00:20 to 2025-06-14 00:20; indicators: Unusual Access Time (+10), Unknown IP (+20), Unusual Resource Access (+15). External IP context: 185.220.17.15. Resource context: s3://customer-exports."
INC-0149,user_021,"[{""event_id"": ""SAAS-00878"", ""timestamp"": ""2025-06-15T17:18:52"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-15 17:18 to 2025-06-15 17:18; indicators: Large Data Upload (+20).
INC-0150,user_021,"[{""event_id"": ""CLOUD-00597"", ""timestamp"": ""2025-06-16T22:12:12"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.143.55"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00597"", ""timestamp"": ""2025-06-16T22:12:12"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.143.55"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00597"", ""timestamp"": ""2025-06-16T22:12:12"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.143.55"", ""resource"": ""s3://customer-exports""}]",45,Medium,"3 related alerts from 2025-06-16 22:12 to 2025-06-16 22:12; indicators: Unusual Access Time (+10), Unusual Resource Access (+15), Unknown IP (+20). External IP context: 185.220.143.55. Resource context: s3://customer-exports."
